"TIME","GEO","SEX","CITIZEN","AGE","WSTATUS","UNIT","Value"
"2014","France","Females","Total","From 15 to 64 years","Active persons","Thousand","14,017.9"
"2014","France","Females","Total","From 15 to 64 years","Employed persons","Thousand","12,607.2"
"2014","France","Females","Total","From 15 to 64 years","Unemployed persons","Thousand","1,410.7"
"2014","France","Females","Total","From 15 to 64 years","Inactive persons","Thousand","6,877.3"
"2014","France","Females","Total","From 15 to 64 years","Unknown","Thousand",":"
"2014","Croatia","Total","Total","From 15 to 64 years","Population","Thousand","2,826.0"
"2014","Croatia","Total","Total","From 15 to 64 years","Active persons","Thousand","1,867.9"
"2014","Croatia","Total","Total","From 15 to 64 years","Employed persons","Thousand","1,541.8"
"2014","Croatia","Total","Total","From 15 to 64 years","Unemployed persons","Thousand","326.1"
"2014","Croatia","Total","Total","From 15 to 64 years","Inactive persons","Thousand","958.1"
"2014","Croatia","Total","Total","From 15 to 64 years","Unknown","Thousand",":"
"2014","Croatia","Males","Total","From 15 to 64 years","Population","Thousand","1,414.1"
"2014","Croatia","Males","Total","From 15 to 64 years","Active persons","Thousand","1,002.8"
"2014","Croatia","Males","Total","From 15 to 64 years","Employed persons","Thousand","835.9"
"2014","Croatia","Males","Total","From 15 to 64 years","Unemployed persons","Thousand","166.9"
"2014","Croatia","Males","Total","From 15 to 64 years","Inactive persons","Thousand","411.3"
"2014","Croatia","Males","Total","From 15 to 64 years","Unknown","Thousand",":"
"2014","Croatia","Females","Total","From 15 to 64 years","Population","Thousand","1,411.9"
"2014","Croatia","Females","Total","From 15 to 64 years","Active persons","Thousand","865.0"
"2014","Croatia","Females","Total","From 15 to 64 years","Employed persons","Thousand","705.9"
"2014","Croatia","Females","Total","From 15 to 64 years","Unemployed persons","Thousand","159.2"
"2014","Croatia","Females","Total","From 15 to 64 years","Inactive persons","Thousand","546.8"
"2014","Croatia","Females","Total","From 15 to 64 years","Unknown","Thousand",":"
"2014","Italy","Total","Total","From 15 to 64 years","Population","Thousand","39,161.1"
"2014","Italy","Total","Total","From 15 to 64 years","Active persons","Thousand","25,039.3"
"2014","Italy","Total","Total","From 15 to 64 years","Employed persons","Thousand","21,809.5"
"2014","Italy","Total","Total","From 15 to 64 years","Unemployed persons","Thousand","3,229.8"
"2014","Italy","Total","Total","From 15 to 64 years","Inactive persons","Thousand","14,121.8"
"2014","Italy","Total","Total","From 15 to 64 years","Unknown","Thousand",":"
"2014","Italy","Males","Total","From 15 to 64 years","Population","Thousand","19,469.2"
"2014","Italy","Males","Total","From 15 to 64 years","Active persons","Thousand","14,327.3"
"2014","Italy","Males","Total","From 15 to 64 years","Employed persons","Thousand","12,590.0"
"2014","Italy","Males","Total","From 15 to 64 years","Unemployed persons","Thousand","1,737.4"
"2014","Italy","Males","Total","From 15 to 64 years","Inactive persons","Thousand","5,141.9"
"2014","Italy","Males","Total","From 15 to 64 years","Unknown","Thousand",":"
"2014","Italy","Females","Total","From 15 to 64 years","Population","Thousand","19,691.8"
"2014","Italy","Females","Total","From 15 to 64 years","Active persons","Thousand","10,712.0"
"2014","Italy","Females","Total","From 15 to 64 years","Employed persons","Thousand","9,219.6"
"2014","Italy","Females","Total","From 15 to 64 years","Unemployed persons","Thousand","1,492.4"
"2014","Italy","Females","Total","From 15 to 64 years","Inactive persons","Thousand","8,979.9"
"2014","Italy","Females","Total","From 15 to 64 years","Unknown","Thousand",":"
"2014","Cyprus","Total","Total","From 15 to 64 years","Population","Thousand","571.5"
"2014","Cyprus","Total","Total","From 15 to 64 years","Active persons","Thousand","424.5"
"2014","Cyprus","Total","Total","From 15 to 64 years","Employed persons","Thousand","355.1"
"2014","Cyprus","Total","Total","From 15 to 64 years","Unemployed persons","Thousand","69.4"
"2014","Cyprus","Total","Total","From 15 to 64 years","Inactive persons","Thousand","147.0"
"2014","Cyprus","Total","Total","From 15 to 64 years","Unknown","Thousand",":"
"2014","Cyprus","Males","Total","From 15 to 64 years","Population","Thousand","271.9"
"2014","Cyprus","Males","Total","From 15 to 64 years","Active persons","Thousand","217.5"
"2014","Cyprus","Males","Total","From 15 to 64 years","Employed persons","Thousand","179.6"
"2014","Cyprus","Males","Total","From 15 to 64 years","Unemployed persons","Thousand","38.0"
"2014","Cyprus","Males","Total","From 15 to 64 years","Inactive persons","Thousand","54.4"
"2014","Cyprus","Males","Total","From 15 to 64 years","Unknown","Thousand",":"
"2014","Cyprus","Females","Total","From 15 to 64 years","Population","Thousand","299.6"
"2014","Cyprus","Females","Total","From 15 to 64 years","Active persons","Thousand","207.0"
"2014","Cyprus","Females","Total","From 15 to 64 years","Employed persons","Thousand","175.5"
"2014","Cyprus","Females","Total","From 15 to 64 years","Unemployed persons","Thousand","31.4"
"2014","Cyprus","Females","Total","From 15 to 64 years","Inactive persons","Thousand","92.6"
"2014","Cyprus","Females","Total","From 15 to 64 years","Unknown","Thousand",":"
"2014","Latvia","Total","Total","From 15 to 64 years","Population","Thousand","1,295.3"
"2014","Latvia","Total","Total","From 15 to 64 years","Active persons","Thousand","965.8"
"2014","Latvia","Total","Total","From 15 to 64 years","Employed persons","Thousand","858.6"
"2014","Latvia","Total","Total","From 15 to 64 years","Unemployed persons","Thousand","107.2"
"2014","Latvia","Total","Total","From 15 to 64 years","Inactive persons","Thousand","329.5"
"2014","Latvia","Total","Total","From 15 to 64 years","Unknown","Thousand",":"
"2014","Latvia","Males","Total","From 15 to 64 years","Population","Thousand","624.6"
"2014","Latvia","Males","Total","From 15 to 64 years","Active persons","Thousand","485.7"
"2014","Latvia","Males","Total","From 15 to 64 years","Employed persons","Thousand","427.0"
"2014","Latvia","Males","Total","From 15 to 64 years","Unemployed persons","Thousand","58.7"
"2014","Latvia","Males","Total","From 15 to 64 years","Inactive persons","Thousand","138.9"
"2014","Latvia","Males","Total","From 15 to 64 years","Unknown","Thousand",":"
"2014","Latvia","Females","Total","From 15 to 64 years","Population","Thousand","670.7"
"2014","Latvia","Females","Total","From 15 to 64 years","Active persons","Thousand","480.1"
"2014","Latvia","Females","Total","From 15 to 64 years","Employed persons","Thousand","431.6"
"2014","Latvia","Females","Total","From 15 to 64 years","Unemployed persons","Thousand","48.5"
"2014","Latvia","Females","Total","From 15 to 64 years","Inactive persons","Thousand","190.7"
"2014","Latvia","Females","Total","From 15 to 64 years","Unknown","Thousand",":"
"2014","Lithuania","Total","Total","From 15 to 64 years","Population","Thousand","1,961.0"
"2014","Lithuania","Total","Total","From 15 to 64 years","Active persons","Thousand","1,445.5"
"2014","Lithuania","Total","Total","From 15 to 64 years","Employed persons","Thousand","1,288.0"
"2014","Lithuania","Total","Total","From 15 to 64 years","Unemployed persons","Thousand","157.5"
"2014","Lithuania","Total","Total","From 15 to 64 years","Inactive persons","Thousand","515.5"
"2014","Lithuania","Total","Total","From 15 to 64 years","Unknown","Thousand",":"
"2014","Lithuania","Males","Total","From 15 to 64 years","Population","Thousand","949.2"
"2014","Lithuania","Males","Total","From 15 to 64 years","Active persons","Thousand","721.2"
"2014","Lithuania","Males","Total","From 15 to 64 years","Employed persons","Thousand","631.7"
"2014","Lithuania","Males","Total","From 15 to 64 years","Unemployed persons","Thousand","89.6"
"2014","Lithuania","Males","Total","From 15 to 64 years","Inactive persons","Thousand","228.0"
"2014","Lithuania","Males","Total","From 15 to 64 years","Unknown","Thousand",":"
"2014","Lithuania","Females","Total","From 15 to 64 years","Population","Thousand","1,011.7"
"2014","Lithuania","Females","Total","From 15 to 64 years","Active persons","Thousand","724.2"
"2014","Lithuania","Females","Total","From 15 to 64 years","Employed persons","Thousand","656.3"
"2014","Lithuania","Females","Total","From 15 to 64 years","Unemployed persons","Thousand","67.9"
"2014","Lithuania","Females","Total","From 15 to 64 years","Inactive persons","Thousand","287.5"
"2014","Lithuania","Females","Total","From 15 to 64 years","Unknown","Thousand",":"
"2014","Luxembourg","Total","Total","From 15 to 64 years","Population","Thousand","364.4"
"2014","Luxembourg","Total","Total","From 15 to 64 years","Active persons","Thousand","258.0"
"2014","Luxembourg","Total","Total","From 15 to 64 years","Employed persons","Thousand","242.8"
"2014","Luxembourg","Total","Total","From 15 to 64 years","Unemployed persons","Thousand","15.2"
"2014","Luxembourg","Total","Total","From 15 to 64 years","Inactive persons","Thousand","106.4"
"2014","Luxembourg","Total","Total","From 15 to 64 years","Unknown","Thousand",":"
"2014","Luxembourg","Males","Total","From 15 to 64 years","Population","Thousand","184.6"
"2014","Luxembourg","Males","Total","From 15 to 64 years","Active persons","Thousand","142.5"
"2014","Luxembourg","Males","Total","From 15 to 64 years","Employed persons","Thousand","134.0"
"2014","Luxembourg","Males","Total","From 15 to 64 years","Unemployed persons","Thousand","8.5"
"2014","Luxembourg","Males","Total","From 15 to 64 years","Inactive persons","Thousand","42.1"
"2014","Luxembourg","Males","Total","From 15 to 64 years","Unknown","Thousand",":"
"2014","Luxembourg","Females","Total","From 15 to 64 years","Population","Thousand","179.8"
"2014","Luxembourg","Females","Total","From 15 to 64 years","Active persons","Thousand","115.5"
"2014","Luxembourg","Females","Total","From 15 to 64 years","Employed persons","Thousand","108.8"
"2014","Luxembourg","Females","Total","From 15 to 64 years","Unemployed persons","Thousand","6.7"
"2014","Luxembourg","Females","Total","From 15 to 64 years","Inactive persons","Thousand","64.3"
"2014","Luxembourg","Females","Total","From 15 to 64 years","Unknown","Thousand",":"
"2014","Hungary","Total","Total","From 15 to 64 years","Population","Thousand","6,587.7"
"2014","Hungary","Total","Total","From 15 to 64 years","Active persons","Thousand","4,412.6"
"2014","Hungary","Total","Total","From 15 to 64 years","Employed persons","Thousand","4,069.9"
"2014","Hungary","Total","Total","From 15 to 64 years","Unemployed persons","Thousand","342.7"
"2014","Hungary","Total","Total","From 15 to 64 years","Inactive persons","Thousand","2,175.1"
"2014","Hungary","Total","Total","From 15 to 64 years","Unknown","Thousand",":"
"2014","Hungary","Males","Total","From 15 to 64 years","Population","Thousand","3,246.7"
"2014","Hungary","Males","Total","From 15 to 64 years","Active persons","Thousand","2,384.1"
"2014","Hungary","Males","Total","From 15 to 64 years","Employed persons","Thousand","2,202.7"
"2014","Hungary","Males","Total","From 15 to 64 years","Unemployed persons","Thousand","181.4"
"2014","Hungary","Males","Total","From 15 to 64 years","Inactive persons","Thousand","862.6"
"2014","Hungary","Males","Total","From 15 to 64 years","Unknown","Thousand",":"
"2014","Hungary","Females","Total","From 15 to 64 years","Population","Thousand","3,341.1"
"2014","Hungary","Females","Total","From 15 to 64 years","Active persons","Thousand","2,028.5"
"2014","Hungary","Females","Total","From 15 to 64 years","Employed persons","Thousand","1,867.2"
"2014","Hungary","Females","Total","From 15 to 64 years","Unemployed persons","Thousand","161.3"
"2014","Hungary","Females","Total","From 15 to 64 years","Inactive persons","Thousand","1,312.6"
"2014","Hungary","Females","Total","From 15 to 64 years","Unknown","Thousand",":"
"2014","Malta","Total","Total","From 15 to 64 years","Population","Thousand","292.3"
"2014","Malta","Total","Total","From 15 to 64 years","Active persons","Thousand","198.3"
"2014","Malta","Total","Total","From 15 to 64 years","Employed persons","Thousand","186.8"
"2014","Malta","Total","Total","From 15 to 64 years","Unemployed persons","Thousand","11.5"
"2014","Malta","Total","Total","From 15 to 64 years","Inactive persons","Thousand","94.0"
"2014","Malta","Total","Total","From 15 to 64 years","Unknown","Thousand",":"
"2014","Malta","Males","Total","From 15 to 64 years","Population","Thousand","149.3"
"2014","Malta","Males","Total","From 15 to 64 years","Active persons","Thousand","120.6"
"2014","Malta","Males","Total","From 15 to 64 years","Employed persons","Thousand","113.1"
"2014","Malta","Males","Total","From 15 to 64 years","Unemployed persons","Thousand","7.6"
"2014","Malta","Males","Total","From 15 to 64 years","Inactive persons","Thousand","28.7"
